veh_trip_dtl_id,veh_trip_id,seq_no,time,lat,lng,alt,bearing,speed,accuracy,drv_distance,drv_duration,drv_speed,create_ts
26519924,25670,542,"2017-03-24 07:58:09",22.680343333333333,114.15402333333334,34.3,223.51,9.57229,5.54545,451166,449969,31,"2017-03-24 07:58:22"
26519925,25670,543,"2017-03-24 07:58:10",22.680285000000005,114.153965,33.8,222.59,8.44093,5,451965,450945,26,"2017-03-24 07:58:22"
26519926,25670,544,"2017-03-24 07:58:11",22.680243333333337,114.15391166666669,33.4,224.06,7.7826,4.69697,452647,452042,17,"2017-03-24 07:58:22"
26519927,25670,545,"2017-03-24 07:58:12",22.680210000000002,114.15387000000001,33.1,223.65,6.16534,3.93939,453017,453062,9,"2017-03-24 07:58:22"
26519928,25670,546,"2017-03-24 07:58:13",22.680183333333336,114.15383500000002,33.3,228.29,5.00413,4.30769,453191,453973,4,"2017-03-24 07:58:22"
26519929,25670,547,"2017-03-24 07:58:14",22.680169999999997,114.15381000000001,33.2,231.86,3.40746,3.38462,453270,454968,1,"2017-03-24 07:58:22"
26519930,25670,548,"2017-03-24 07:58:15",22.680178333333334,114.15381333333335,32.5,231.86,0,4.4,453285,455531,2,"2017-03-24 07:58:22"
26519931,25670,549,"2017-03-24 07:58:16",22.680181666666666,114.15380833333332,32.1,231.86,0,4.2,453368,456757,4,"2017-03-24 07:58:22"
26519932,25670,550,"2017-03-24 07:58:17",22.680178333333334,114.15379999999999,31.7,231.86,0,5.3,453557,458120,7,"2017-03-24 07:58:22"
26519933,25670,551,"2017-03-24 07:58:18",22.68017166666667,114.15378833333334,31.4,230.2,1.87771,2.42308,453770,459040,11,"2017-03-24 07:58:22"
26519934,25670,552,"2017-03-24 07:58:19",22.68016,114.15376833333333,31.2,235.99,2.84024,3,454099,459967,15,"2017-03-24 07:58:22"
26519935,25670,553,"2017-03-24 07:58:20",22.680145,114.15374333333332,31,234.65,3.24172,3.23077,454585,461092,17,"2017-03-24 07:58:22"
26519936,25670,554,"2017-03-24 07:58:21",22.680124999999997,114.15371833333332,30.8,231.02,4.18212,3.76923,455100,462101,21,"2017-03-24 07:58:22"
26519937,25670,555,"2017-03-24 07:58:22",22.680096666666667,114.15368333333332,30.8,229.45,5.37627,4.46154,455726,463072,26,"2017-03-24 07:58:22"
26519968,25670,556,"2017-03-24 07:58:23",22.680060000000005,114.15363833333335,30.4,226.98,6.42991,4,456398,463963,29,"2017-03-24 07:58:37"
26519969,25670,557,"2017-03-24 07:58:24",22.680011666666662,114.15358499999999,30,225.51,7.46913,4.48485,457314,465033,33,"2017-03-24 07:58:37"
26519970,25670,558,"2017-03-24 07:58:25",22.679953333333334,114.15352,29.6,225.5,8.70344,5.0303,458354,466113,37,"2017-03-24 07:58:37"
26519971,25670,559,"2017-03-24 07:58:26",22.67989,114.15345333333335,29.4,223.73,9.60781,5.42424,459061,466786,39,"2017-03-24 07:58:37"
26519972,25670,560,"2017-03-24 07:58:27",22.679820000000003,114.15338500000001,29.1,223.1,10.2723,3.8,460436,468036,39,"2017-03-24 07:58:37"
26519973,25670,561,"2017-03-24 07:58:28",22.67975,114.15331166666668,28.6,223.51,10.5173,3.86,461390,468913,39,"2017-03-24 07:58:37"
26519974,25670,562,"2017-03-24 07:58:29",22.67968166666667,114.15324166666666,28.6,223.5,10.3042,3.8,462670,470103,39,"2017-03-24 07:58:37"
26519975,25670,563,"2017-03-24 07:58:30",22.679613333333336,114.15317333333333,28.7,223.59,10.051,3.72,462774,470199,38,"2017-03-24 07:58:37"
26519976,25670,564,"2017-03-24 07:58:31",22.679551666666665,114.15310333333333,28.6,224.97,10.5431,3.88,464697,472027,36,"2017-03-24 07:58:37"
26519977,25670,565,"2017-03-24 07:58:32",22.67948833333333,114.15303166666666,28.4,224.6,11.0135,4.02,465608,472945,34,"2017-03-24 07:58:37"
26519978,25670,566,"2017-03-24 07:58:33",22.679421666666666,114.15296333333332,28.3,223.88,10.646,3.92,466590,473994,32,"2017-03-24 07:58:37"
26519979,25670,567,"2017-03-24 07:58:34",22.679359999999996,114.15289833333333,28.1,223.78,9.68553,5.51515,467585,475105,31,"2017-03-24 07:58:37"
26519980,25670,568,"2017-03-24 07:58:35",22.679299999999998,114.15283666666667,27.9,223.82,8.97521,5.21212,468423,476071,30,"2017-03-24 07:58:37"
26519981,25670,569,"2017-03-24 07:58:36",22.679244999999998,114.15278000000002,28,222.97,8.36063,4.90909,468512,476178,31,"2017-03-24 07:58:37"
26519982,25670,570,"2017-03-24 07:58:37",22.679205000000003,114.15271833333333,28.4,224.27,8.24636,4.84848,470017,477913,32,"2017-03-24 07:58:37"
26520013,25670,571,"2017-03-24 07:58:38",22.67915833333333,114.152655,28.8,225.99,8.37968,4.90909,470551,478514,31,"2017-03-24 07:58:52"
26520014,25670,572,"2017-03-24 07:58:39",22.679111666666667,114.15259499999999,29.5,226.22,8.23813,4.84848,471476,479580,30,"2017-03-24 07:58:52"
26520015,25670,573,"2017-03-24 07:58:40",22.679066666666667,114.15253833333333,29.9,225.81,7.62715,4.54545,472303,480565,29,"2017-03-24 07:58:52"
26520016,25670,574,"2017-03-24 07:58:41",22.679021666666667,114.15248333333332,30,224.2,8.1146,4.78788,472963,481379,28,"2017-03-24 07:58:52"
26520017,25670,575,"2017-03-24 07:58:42",22.678969999999996,114.15242833333332,30.3,222.92,8.76932,5.06061,474255,483051,26,"2017-03-24 07:58:52"
26520018,25670,576,"2017-03-24 07:58:43",22.678918333333332,114.15237166666665,30.5,223.26,8.66329,5.0303,474699,483655,26,"2017-03-24 07:58:52"
26520019,25670,577,"2017-03-24 07:58:44",22.67887,114.15231999999999,30.6,223.04,7.93959,4.72727,475674,485059,22,"2017-03-24 07:58:52"
26520020,25670,578,"2017-03-24 07:58:45",22.67882666666667,114.152275,30.7,223.92,6.51535,4.09091,476224,486016,18,"2017-03-24 07:58:52"
26520021,25670,579,"2017-03-24 07:58:46",22.678788333333333,114.15223499999999,30.8,225.92,5.82614,4.76923,476721,487070,15,"2017-03-24 07:58:52"
26520022,25670,580,"2017-03-24 07:58:47",22.678760000000004,114.15220166666668,30.8,226.3,5.05148,4.34615,477131,488083,14,"2017-03-24 07:58:52"
26520023,25670,581,"2017-03-24 07:58:48",22.678735,114.15217833333332,30.9,223.76,4.13991,3.80769,477389,488779,12,"2017-03-24 07:58:52"
26520024,25670,582,"2017-03-24 07:58:49",22.678715000000004,114.15215666666667,30.9,225.39,3.48415,3.42308,477773,489983,10,"2017-03-24 07:58:52"
26520025,25670,583,"2017-03-24 07:58:50",22.678696666666664,114.15213999999999,31,225.62,2.79185,3.03846,478092,491123,10,"2017-03-24 07:58:52"
26520026,25670,584,"2017-03-24 07:58:51",22.678683333333332,114.15212666666666,30.9,210.87,2.96634,3.11538,478250,491688,10,"2017-03-24 07:58:52"
26520027,25670,585,"2017-03-24 07:58:52",22.678675,114.15212000000001,30.8,212.72,2.79237,3,478651,493123,10,"2017-03-24 07:58:52"
26520059,25670,586,"2017-03-24 07:58:53",22.678653333333333,114.15210499999999,30.8,198.31,3.0276,3.11538,478931,494123,10,"2017-03-24 07:59:07"
26520060,25670,587,"2017-03-24 07:58:54",22.678625000000004,114.15208499999999,30.9,206.7,3.44761,3.38462,479191,495053,11,"2017-03-24 07:59:07"
26520061,25670,588,"2017-03-24 07:58:55",22.6786,114.15206666666667,31,210.51,3.2129,3.23077,479510,496091,12,"2017-03-24 07:59:07"
26520062,25670,589,"2017-03-24 07:58:56",22.678580000000004,114.15204666666665,31.2,214.42,2.95811,3.11538,479720,496717,13,"2017-03-24 07:59:07"
26520063,25670,590,"2017-03-24 07:58:57",22.678555,114.15202333333333,31.4,216.47,3.21084,3.26923,479912,497245,14,"2017-03-24 07:59:07"
26520064,25670,591,"2017-03-24 07:58:58",22.678531666666665,114.15199666666668,31.5,221.39,3.4996,3.46154,480648,499123,14,"2017-03-24 07:59:07"
26520065,25670,592,"2017-03-24 07:58:59",22.67850333333333,114.15196666666667,31.5,222.76,3.70085,3.57692,481040,500123,14,"2017-03-24 07:59:07"
26520066,25670,593,"2017-03-24 07:59:00",22.678481666666666,114.15193666666667,31.6,227.63,3.28444,3.38462,481370,500920,17,"2017-03-24 07:59:07"
26520067,25670,594,"2017-03-24 07:59:01",22.678460000000005,114.15190499999999,31.5,226.69,4.5975,4.15385,481891,501963,20,"2017-03-24 07:59:07"
26520068,25670,595,"2017-03-24 07:59:02",22.678428333333333,114.15187333333333,31.4,221.18,5.34127,4.57692,482348,502760,22,"2017-03-24 07:59:07"
26520069,25670,596,"2017-03-24 07:59:03",22.678386666666665,114.15183333333334,31.5,220.4,6.15453,4,483062,503874,25,"2017-03-24 07:59:07"
26520070,25670,597,"2017-03-24 07:59:04",22.678341666666665,114.15179166666667,31.3,220.16,6.32439,4.09091,483742,504829,27,"2017-03-24 07:59:07"
26520071,25670,598,"2017-03-24 07:59:05",22.67829166666667,114.15174666666665,31.1,219.35,6.72793,4.30303,484621,505962,28,"2017-03-24 07:59:07"
26520072,25670,599,"2017-03-24 07:59:06",22.678236666666667,114.15170166666667,31,218.91,7.08155,4.48485,485513,507101,27,"2017-03-24 07:59:07"
26520073,25670,600,"2017-03-24 07:59:07",22.678181666666667,114.15165666666665,31.1,219.04,7.23185,4.54545,486238,508061,28,"2017-03-24 07:59:07"
26520103,25670,601,"2017-03-24 07:59:08",22.678119999999996,114.15161166666667,31.2,217.89,7.35435,4.60606,486903,508898,30,"2017-03-24 07:59:22"
26520104,25670,602,"2017-03-24 07:59:09",22.678061666666668,114.15155666666666,31.4,220.16,7.83922,4.81818,487615,509733,32,"2017-03-24 07:59:22"
26520105,25670,603,"2017-03-24 07:59:10",22.67800666666667,114.15150166666666,31.6,222.53,8.09658,4.90909,487988,510150,33,"2017-03-24 07:59:22"
26520106,25670,604,"2017-03-24 07:59:11",22.677938333333334,114.15145333333334,31.5,217.19,9.09926,5.36364,489757,512075,32,"2017-03-24 07:59:22"
26520107,25670,605,"2017-03-24 07:59:12",22.67787,114.15140500000001,31.6,214.94,9.54192,5.54545,490364,512736,34,"2017-03-24 07:59:22"
26520108,25670,606,"2017-03-24 07:59:13",22.67779666666667,114.15135333333335,31.4,214.87,9.79774,5.63636,491528,513952,34,"2017-03-24 07:59:22"
26520109,25670,607,"2017-03-24 07:59:14",22.67772166666667,114.15129999999999,31.3,214,9.68965,5.60606,492462,514934,33,"2017-03-24 07:59:22"
26520110,25670,608,"2017-03-24 07:59:15",22.677651666666666,114.15124499999999,31.2,215.71,9.17183,5.33333,493267,515806,32,"2017-03-24 07:59:22"
26520111,25670,609,"2017-03-24 07:59:16",22.677579999999995,114.15119333333332,31.3,215.5,8.81513,5.18182,494102,516738,31,"2017-03-24 07:59:22"
26520112,25670,610,"2017-03-24 07:59:17",22.677509999999998,114.151145,31.2,213.63,8.67307,5.09091,495226,518028,32,"2017-03-24 07:59:22"
26520113,25670,611,"2017-03-24 07:59:18",22.677443333333333,114.15109833333332,31.4,213.63,8.65351,5.06061,495962,518840,34,"2017-03-24 07:59:22"
26520114,25670,612,"2017-03-24 07:59:19",22.677373333333335,114.15104833333335,31.6,213.92,9.18161,5.30303,496671,519575,36,"2017-03-24 07:59:22"
26520115,25670,613,"2017-03-24 07:59:20",22.67730166666667,114.15099833333333,31.8,214.08,9.16823,5.30303,497879,520777,36,"2017-03-24 07:59:22"
26520116,25670,614,"2017-03-24 07:59:21",22.677231666666664,114.15095166666667,31.9,213.09,9.74369,5.54545,499064,521953,37,"2017-03-24 07:59:22"
26520117,25670,615,"2017-03-24 07:59:22",22.677151666666667,114.15090000000001,31.9,211.74,10.4453,3.86,500275,523122,37,"2017-03-24 07:59:22"
26520149,25670,616,"2017-03-24 07:59:23",22.677068333333334,114.15084999999999,31.9,210.44,10.5564,3.9,501311,524122,37,"2017-03-24 07:59:37"
26520150,25670,617,"2017-03-24 07:59:24",22.67699,114.15080166666667,32.2,210.03,10.2358,3.8,502344,525113,37,"2017-03-24 07:59:37"
26520151,25670,618,"2017-03-24 07:59:25",22.676906666666664,114.15075166666665,32.4,210.35,10.2342,3.8,503091,525826,38,"2017-03-24 07:59:37"
26520152,25670,619,"2017-03-24 07:59:26",22.67682166666667,114.15070166666668,32.6,209.53,10.2728,3.82,503708,526409,38,"2017-03-24 07:59:37"
26520153,25670,620,"2017-03-24 07:59:27",22.676738333333333,114.15065333333332,32.7,208.34,10.4169,3.84,505359,527965,37,"2017-03-24 07:59:37"
26520154,25670,621,"2017-03-24 07:59:28",22.67665833333333,114.15060833333334,33.2,208.74,10.1508,3.76,506424,529012,35,"2017-03-24 07:59:37"
26520155,25670,622,"2017-03-24 07:59:29",22.676579999999998,114.15056333333332,33.4,209.27,9.84355,5.54545,507357,529965,36,"2017-03-24 07:59:37"
26520156,25670,623,"2017-03-24 07:59:30",22.676501666666663,114.15051999999999,33.7,208.88,9.56354,5.39394,508428,531036,35,"2017-03-24 07:59:37"
26520157,25670,624,"2017-03-24 07:59:31",22.676429999999996,114.15047666666666,33.8,208.88,9.68141,5.45455,509009,531629,34,"2017-03-24 07:59:37"
26520158,25670,625,"2017-03-24 07:59:32",22.676351666666665,114.15043166666668,33.8,208.6,10.0371,3.68,510297,533066,28,"2017-03-24 07:59:37"
26520159,25670,626,"2017-03-24 07:59:33",22.676285,114.15038833333334,34,210.47,9.01639,5.12121,511067,534103,23,"2017-03-24 07:59:37"
26520160,25670,627,"2017-03-24 07:59:34",22.676223333333336,114.150355,34.3,207.35,7.76613,4.54545,511544,534934,17,"2017-03-24 07:59:37"
26520161,25670,628,"2017-03-24 07:59:35",22.676178333333336,114.15032666666666,34.8,210.31,5.91261,4.69231,511820,535540,16,"2017-03-24 07:59:37"
26520162,25670,629,"2017-03-24 07:59:36",22.67614,114.15030166666665,35.2,212.04,5.12046,4.23077,512511,537065,18,"2017-03-24 07:59:37"
26520163,25670,630,"2017-03-24 07:59:37",22.676103333333337,114.150275,35.5,215.26,5.15083,4.26923,513016,537970,23,"2017-03-24 07:59:37"
26520193,25670,631,"2017-03-24 07:59:38",22.67606,114.15024333333334,35.6,213.84,6.15814,3.78788,513649,538893,27,"2017-03-24 07:59:52"
26520194,25670,632,"2017-03-24 07:59:39",22.676009999999998,114.15021,35.7,210.94,7.05375,4.18182,514282,539705,30,"2017-03-24 07:59:52"
26520195,25670,633,"2017-03-24 07:59:40",22.675951666666666,114.150175,36.1,208.73,7.9293,4.57576,515209,540777,33,"2017-03-24 07:59:52"
26520196,25670,634,"2017-03-24 07:59:41",22.675888333333333,114.15014000000001,36.4,207.25,8.36732,4.75758,516323,541943,36,"2017-03-24 07:59:52"
26520197,25670,635,"2017-03-24 07:59:42",22.675808333333332,114.1501,36.3,204.77,10.1642,3.68,516868,542484,37,"2017-03-24 07:59:52"
26520198,25670,636,"2017-03-24 07:59:43",22.675729999999998,114.150065,36.7,204.19,10.3485,3.74,518548,544076,38,"2017-03-24 07:59:52"
26520199,25670,637,"2017-03-24 07:59:44",22.675645,114.150025,36.5,204.37,10.6779,3.84,518642,544165,39,"2017-03-24 07:59:52"
26520200,25670,638,"2017-03-24 07:59:45",22.675560000000004,114.14997999999999,36.2,206.59,10.8437,3.88,520486,545847,39,"2017-03-24 07:59:52"
26520201,25670,639,"2017-03-24 07:59:46",22.67547833333333,114.14993000000001,36,208.62,10.437,3.76,520969,546290,38,"2017-03-24 07:59:52"
26520202,25670,640,"2017-03-24 07:59:47",22.675396666666664,114.14988333333334,35.7,208.2,10.4226,3.74,522916,548120,38,"2017-03-24 07:59:52"
26520203,25670,641,"2017-03-24 07:59:48",22.675315,114.14983666666667,35.8,208.63,10.3845,3.72,523551,548717,39,"2017-03-24 07:59:52"
26520204,25670,642,"2017-03-24 07:59:49",22.675231666666665,114.14979,35.9,207.55,10.594,3.8,525084,550121,39,"2017-03-24 07:59:52"
26520205,25670,643,"2017-03-24 07:59:50",22.675144999999997,114.14974,36.1,209.21,10.7459,3.84,526156,551098,39,"2017-03-24 07:59:52"
26520206,25670,644,"2017-03-24 07:59:51",22.675056666666666,114.14968833333333,36,209.16,11.4629,4.06,527106,551983,37,"2017-03-24 07:59:52"
26520207,25670,645,"2017-03-24 07:59:52",22.674976666666666,114.14963833333334,36.6,210.89,11.0506,3.94,528175,553070,33,"2017-03-24 07:59:52"
26520239,25670,646,"2017-03-24 07:59:53",22.6749,114.14958499999999,37,213.15,10.2646,3.7,528928,553894,33,"2017-03-24 08:00:07"
26520240,25670,647,"2017-03-24 07:59:54",22.674826666666664,114.14953333333332,37.3,213.19,9.74781,5.36364,530060,555120,33,"2017-03-24 08:00:07"
26520241,25670,648,"2017-03-24 07:59:55",22.674753333333335,114.149485,37.3,211.59,9.49868,5.27273,530938,556068,34,"2017-03-24 08:00:07"
26520242,25670,649,"2017-03-24 07:59:56",22.674678333333336,114.14943999999998,37.5,211.72,9.63354,5.33333,531760,556952,34,"2017-03-24 08:00:07"
26520243,25670,650,"2017-03-24 07:59:57",22.674604999999996,114.14939333333332,38.1,212.45,9.52957,5.30303,532623,557869,34,"2017-03-24 08:00:07"
26520244,25670,651,"2017-03-24 07:59:58",22.674529999999997,114.14934166666666,38.6,214.61,9.81575,5.42424,533567,558861,35,"2017-03-24 08:00:07"
26520245,25670,652,"2017-03-24 07:59:59",22.674456666666668,114.14928666666668,38.9,216.88,10.0232,3.64,534799,560119,35,"2017-03-24 08:00:07"
26520246,25670,653,"2017-03-24 08:00:00",22.674384999999997,114.14922333333334,39,219.02,9.80546,5.42424,535408,560755,33,"2017-03-24 08:00:07"
26520247,25670,654,"2017-03-24 08:00:01",22.674318333333336,114.14916166666666,38.6,218.63,10.1776,3.7,536406,561879,31,"2017-03-24 08:00:07"
26520248,25670,655,"2017-03-24 08:00:02",22.674256666666665,114.14909833333334,37.9,219.07,10.4808,3.8,537130,562714,32,"2017-03-24 08:00:07"
26520249,25670,656,"2017-03-24 08:00:03",22.674200000000003,114.14903166666666,37.7,222.86,10.4684,3.8,538068,563748,34,"2017-03-24 08:00:07"
26520250,25670,657,"2017-03-24 08:00:04",22.674143333333337,114.14895999999999,37.5,226.81,10.1658,3.7,539396,565105,37,"2017-03-24 08:00:07"
26520251,25670,658,"2017-03-24 08:00:05",22.674083333333336,114.148885,37.6,229.86,10.5065,3.8,540247,565916,39,"2017-03-24 08:00:07"
26520252,25670,659,"2017-03-24 08:00:06",22.67402666666667,114.14880166666666,37.4,232.4,10.8766,3.92,541353,566907,42,"2017-03-24 08:00:07"
26520253,25670,660,"2017-03-24 08:00:07",22.673971666666663,114.14871,37.2,235,11.5519,4.12,542300,567715,41,"2017-03-24 08:00:07"
26520283,25670,661,"2017-03-24 08:00:08",22.673918333333337,114.148615,37.1,237.49,11.5272,4.12,543304,568597,41,"2017-03-24 08:00:22"
26520284,25670,662,"2017-03-24 08:00:09",22.673868333333335,114.14852,36.9,237.99,11.5282,4.14,545029,570097,42,"2017-03-24 08:00:22"
26520285,25670,663,"2017-03-24 08:00:10",22.673826666666667,114.14842166666668,37.5,239.59,11.3095,4.08,545139,570191,41,"2017-03-24 08:00:22"
26520286,25670,664,"2017-03-24 08:00:11",22.673781666666667,114.14832166666665,37.7,240.55,11.9045,4.26,546922,571732,43,"2017-03-24 08:00:22"
26520287,25670,665,"2017-03-24 08:00:12",22.67374166666667,114.14821333333333,37.8,244.26,12.7811,4.52,548217,572794,45,"2017-03-24 08:00:22"
26520288,25670,666,"2017-03-24 08:00:13",22.6737,114.14810000000001,37.8,245.78,12.8691,4.54,549835,574062,47,"2017-03-24 08:00:22"
26520289,25670,667,"2017-03-24 08:00:14",22.67365333333333,114.147985,37.8,245.81,12.8701,4.54,550754,574766,46,"2017-03-24 08:00:22"
26520290,25670,668,"2017-03-24 08:00:15",22.673615,114.14786833333334,37.9,248.91,12.744,4.52,552494,576117,46,"2017-03-24 08:00:22"
26520291,25670,669,"2017-03-24 08:00:16",22.67358,114.14775499999999,37.9,250.14,12.5757,4.46,553438,576848,47,"2017-03-24 08:00:22"
26520292,25670,670,"2017-03-24 08:00:17",22.67354833333333,114.14763666666667,37.9,252.04,12.7013,4.5,555108,578117,47,"2017-03-24 08:00:22"
26520293,25670,671,"2017-03-24 08:00:18",22.673511666666666,114.14751833333334,37.8,251.84,12.8974,4.56,556404,579102,46,"2017-03-24 08:00:22"
26520294,25670,672,"2017-03-24 08:00:19",22.67347333333333,114.14739833333333,37.7,252.17,12.9164,4.6,556893,579480,46,"2017-03-24 08:00:22"
26520295,25670,673,"2017-03-24 08:00:20",22.673438333333333,114.14727666666667,37.5,252.38,13.0379,4.64,558603,580811,45,"2017-03-24 08:00:22"
26520296,25670,674,"2017-03-24 08:00:21",22.673403333333333,114.14715666666667,37.6,251.37,13.2026,4.7,560176,582060,44,"2017-03-24 08:00:22"
26520297,25670,675,"2017-03-24 08:00:22",22.673366666666666,114.14703666666668,37.6,250.3,13.5295,4.8,560549,582361,44,"2017-03-24 08:00:22"
26520330,25670,676,"2017-03-24 08:00:23",22.673334999999998,114.14691666666667,37.5,250.47,13.2876,4.74,562470,583921,43,"2017-03-24 08:00:37"
26520331,25670,677,"2017-03-24 08:00:24",22.673301666666664,114.14680333333332,37.5,249.92,12.6894,4.56,562931,584303,43,"2017-03-24 08:00:37"
26520332,25670,678,"2017-03-24 08:00:25",22.673268333333333,114.14669666666666,37.4,249.54,12.1866,4.42,564207,585363,42,"2017-03-24 08:00:37"
26520333,25670,679,"2017-03-24 08:00:26",22.673226666666665,114.146595,37.4,246.05,11.7676,4.28,566088,586974,42,"2017-03-24 08:00:37"
26520334,25670,680,"2017-03-24 08:00:27",22.673180000000002,114.14649833333333,37.2,239.97,11.3301,4.14,567388,588107,41,"2017-03-24 08:00:37"
26520335,25670,681,"2017-03-24 08:00:28",22.67312666666667,114.14640499999999,37,236.15,11.0676,4.06,567980,588632,41,"2017-03-24 08:00:37"
26520336,25670,682,"2017-03-24 08:00:29",22.673054999999998,114.14632666666667,37,229.54,11.0454,4.04,569328,589794,43,"2017-03-24 08:00:37"
26520337,25670,683,"2017-03-24 08:00:30",22.672976666666667,114.14625,36.8,224.34,11.222,4.08,570443,590718,44,"2017-03-24 08:00:37"
26520338,25670,684,"2017-03-24 08:00:31",22.672895,114.146185,36.4,217.52,12.0188,4.32,571654,591690,46,"2017-03-24 08:00:37"
26520339,25670,685,"2017-03-24 08:00:32",22.672794999999997,114.146125,36.1,212.14,12.812,4.54,572767,592553,47,"2017-03-24 08:00:37"
26520340,25670,686,"2017-03-24 08:00:33",22.672689999999996,114.14607,35.7,205.11,12.9,4.56,574822,594097,49,"2017-03-24 08:00:37"
26520341,25670,687,"2017-03-24 08:00:34",22.67258,114.14602666666666,35.3,199.84,12.918,4.56,576084,595016,50,"2017-03-24 08:00:37"
26520342,25670,688,"2017-03-24 08:00:35",22.67246,114.14599833333332,35,193.57,13.442,4.72,577415,595967,51,"2017-03-24 08:00:37"
26520343,25670,689,"2017-03-24 08:00:36",22.67233666666667,114.14598166666669,34.9,188.96,13.5794,4.76,579054,597115,51,"2017-03-24 08:00:37"
26520344,25670,690,"2017-03-24 08:00:37",22.672214999999998,114.14598,34.7,183.63,13.4795,4.74,580077,597840,49,"2017-03-24 08:00:37"
26520373,25670,691,"2017-03-24 08:00:38",22.67208333333333,114.14599500000001,34.4,176.61,13.3231,4.7,581615,598975,47,"2017-03-24 08:00:52"
26520374,25670,692,"2017-03-24 08:00:39",22.671965,114.14602666666666,34.4,168.8,12.7512,4.52,583019,600059,46,"2017-03-24 08:00:52"
26520375,25670,693,"2017-03-24 08:00:40",22.671850000000003,114.14606166666665,34.3,165.19,12.6055,4.48,584313,601103,43,"2017-03-24 08:00:52"
26520376,25670,694,"2017-03-24 08:00:41",22.671743333333332,114.14611500000001,34.9,160.8,12.8181,4.56,585436,602051,41,"2017-03-24 08:00:52"
26520377,25670,695,"2017-03-24 08:00:42",22.67165,114.14617500000001,35.3,156.71,12.026,4.32,586635,603094,42,"2017-03-24 08:00:52"
26520378,25670,696,"2017-03-24 08:00:43",22.67156166666667,114.14623833333332,35.1,152.84,11.4248,4.12,587667,603982,41,"2017-03-24 08:00:52"
26520379,25670,697,"2017-03-24 08:00:44",22.67147333333333,114.14630833333334,34.9,147.09,11.4196,4.12,588257,604495,41,"2017-03-24 08:00:52"
26520380,25670,698,"2017-03-24 08:00:45",22.671395,114.14638166666667,35,142.27,10.873,3.96,589432,605521,40,"2017-03-24 08:00:52"
26520381,25670,699,"2017-03-24 08:00:46",22.671321666666667,114.14645833333334,34.8,138.94,10.7875,3.94,590464,606446,39,"2017-03-24 08:00:52"
26520382,25670,700,"2017-03-24 08:00:47",22.67124666666667,114.14652666666667,35,141.82,10.5503,3.88,592229,608063,38,"2017-03-24 08:00:52"
26520383,25670,701,"2017-03-24 08:00:48",22.67117,114.14659166666667,35.3,144.61,10.3763,3.84,592900,608689,38,"2017-03-24 08:00:52"
26520384,25670,702,"2017-03-24 08:00:49",22.671090000000003,114.14665166666667,35.4,148.14,10.3696,3.84,594213,609936,37,"2017-03-24 08:00:52"
26520385,25670,703,"2017-03-24 08:00:50",22.671006666666667,114.14670499999998,35.6,152.13,10.1097,3.76,595133,610802,40,"2017-03-24 08:00:52"
26520386,25670,704,"2017-03-24 08:00:51",22.670916666666667,114.14675000000001,35.5,158.63,10.7186,3.96,596240,611771,43,"2017-03-24 08:00:52"
26520387,25670,705,"2017-03-24 08:00:52",22.67081166666667,114.14677166666667,35.2,167.8,11.94,4.32,597758,613008,46,"2017-03-24 08:00:52"
26520418,25670,706,"2017-03-24 08:00:53",22.67069333333333,114.14676833333333,34.9,178.95,12.7208,4.54,598659,613703,48,"2017-03-24 08:01:07"
26520419,25670,707,"2017-03-24 08:00:54",22.670581666666667,114.14676166666668,34.5,183.32,12.7512,4.56,600397,614964,52,"2017-03-24 08:01:07"
26520420,25670,708,"2017-03-24 08:00:55",22.670461666666665,114.14674166666667,34.1,188.49,13.5743,4.82,602066,616089,55,"2017-03-24 08:01:07"
26520421,25670,709,"2017-03-24 08:00:56",22.670335,114.14670666666667,33.8,193.12,14.0982,4.98,603433,616981,55,"2017-03-24 08:01:07"
26520422,25670,710,"2017-03-24 08:00:57",22.670206666666665,114.14666166666666,33.5,197.29,14.8353,5.18,605134,618086,56,"2017-03-24 08:01:07"
26520423,25670,711,"2017-03-24 08:00:58",22.67008166666667,114.14661666666667,33.3,199.32,15.1951,5.3,606587,619016,56,"2017-03-24 08:01:07"
26520424,25670,712,"2017-03-24 08:00:59",22.669956666666668,114.14657166666666,32.9,199.86,15.2342,5.32,607862,619819,56,"2017-03-24 08:01:07"
26520425,25670,713,"2017-03-24 08:01:00",22.66983,114.14652333333333,32.6,200.21,15.0345,5.24,609889,621112,56,"2017-03-24 08:01:07"
26520426,25670,714,"2017-03-24 08:01:01",22.669703333333338,114.14647166666667,32.4,200.99,15.5683,5.4,610199,621310,55,"2017-03-24 08:01:07"
26520427,25670,715,"2017-03-24 08:01:02",22.669579999999996,114.14642333333335,32.2,201,15.5307,5.38,612296,622672,54,"2017-03-24 08:01:07"
26520428,25670,716,"2017-03-24 08:01:03",22.669456666666665,114.14637166666668,32,201.14,15.2399,5.32,613315,623345,54,"2017-03-24 08:01:07"
26520429,25670,717,"2017-03-24 08:01:04",22.66933,114.14632166666667,31.8,200.69,15.0294,5.24,614591,624189,53,"2017-03-24 08:01:07"
26520430,25670,718,"2017-03-24 08:01:05",22.66921,114.14626833333332,31.7,202.11,14.7226,5.16,617031,625836,52,"2017-03-24 08:01:07"
26520431,25670,719,"2017-03-24 08:01:06",22.669088333333335,114.146215,31.5,202.86,14.5656,5.1,618877,627107,52,"2017-03-24 08:01:07"
